X,Y,OBJECTID_12_13,Plant_ID,Plant_Alias,Plant_Label,MW,Gross_MWh,Net_MWh,General_Fuel,Status,STEP_License_Status,Gen_Count,Initial_Start_Date,Online_Year,Retire_Date,Docket_ID,CEC_Sited_Flag,STEP_Project_Type,REAT_ID,WREGIS_ID,County,State_,Peaker,Renewable_Energy,CEC_Jurisdictional_Plant,CEC_Data_Source,Wind_Resource,LRA,Sub_Area,Service_Area,Service_Category,Caliso_Balancing_Authorities,Air_District,Air_Basin,Quad,Senate_District,Assembly_District,Congressional_District,CES30_PercentileRange,CES30_Percentile,Website,CEC_Link,Aerial,C_Comments,Longitude,Latitude,Elevation,Operation_Job,Property_Tax,Capacity_Factor,Income_Percent,Project_Location,Creator,Creator_Date,Last_Editor,Last_Editor_Date,GlobalID
-120.895265347680919,37.859206318174692,2084,S9122,,Irrigation District South San Joaquin,1.3,2027,2027,Solar,Operating,,1,2012-01-01T00:00:00.000Z,2012,,,N,,C-7,,Stanislaus,CA,0,1,0,QFER,,Stockton,Tesla-Bellota,Modesto Irrigation District,,BANC,San Joaquin Valley Air Pollution Control District,San Joaquin Valley,Escalon,Senate District 8,Assembly District 12,Congressional District 10,55-60%,55,,,"<a href="""">Google Earth</a>",,-120.89526535,37.85920632,56.399163,,,0.177508,114,Neither Low Income Nor Disadvantaged Community,cecgis,2020-02-07T18:59:42.706Z,cecgis,2020-02-07T18:59:42.706Z,165f8f70-f94e-4d05-888a-1a17620ebe19
-120.723449068881621,37.780432029944741,2085,H0153, ,Drop 9,1.07,,,Hydro,Non-Operational,,,,,,,N,,D-7,,Stanislaus,CA,,1,0,,,Stockton,Tesla-Bellota,Modesto Irrigation District,,BANC,San Joaquin Valley Air Pollution Control District,San Joaquin Valley,Knights Ferry,Senate District 8,Assembly District 12,Congressional District 10,65-70%,66,,,"<a href="""">Google Earth</a>",,-120.72344907,37.78043203,80.928087,,,,132,Neither Low Income Nor Disadvantaged Community,cecgis,2020-02-07T18:59:42.706Z,cecgis,2020-02-07T18:59:42.706Z,9c760f97-3299-4724-9e57-1ec132776721
-120.80068999156137,37.750217833668188,2086,G0253,,Warnerville,88,,,Gas,Unknown,Withdrawn,,,,,"00-AFC-11
",Y,AFC,,,Stanislaus,CA,,0,1,,,,,Modesto Irrigation District,,BANC,San Joaquin Valley Air Pollution Control District,San Joaquin Valley,Oakdale,Senate District 8,Assembly District 12,Congressional District 10,65-70%,66,,,"<a href=""https://earth.google.com/web/@37.7525,-120.8041694,68.56275335a,814.40403806d,35y,0h,45t,0r/data=CjoaOBIyCgAZuB6F61HgQkAhaVzugnczXsAqHDM3wrA0NScwOS4wIk4gMTIwwrA0OCcxNS4wIlcYAiABKAI"">Google Earth</a>",CECG092. Applicant: Calpine. AFC filing date: 10/10/2000. Withdrawn date: 12/6/2000.,-120.80068999,37.75021783,64.910644,,,,132,Neither Low Income Nor Disadvantaged Community,cecgis,2020-02-07T18:59:42.706Z,cecgis,2020-02-07T18:59:42.706Z,f66723b5-d760-4445-a141-f5771effb9f2
-120.84386657990143,37.750670705581641,2087,G0254,Hershey Chocolate,Hershey Oakdale,6.2,,,Gas,Standby,,1,1987-04-01T00:00:00.000Z,1987,2011-12-31T00:00:00.000Z,,N,,C-7,,Stanislaus,CA,0,0,0,QFER,,Stockton,Tesla-Bellota,Modesto Irrigation District,,BANC,San Joaquin Valley Air Pollution Control District,San Joaquin Valley,Oakdale,Senate District 8,Assembly District 12,Congressional District 10,65-70%,66,,,"<a href=""https://earth.google.com/web/@37.7506708,-120.8450319,58.11784593a,814.42669928d,35y,0h,45t,0r/data=CjoaOBIyCgAZ9QcU-xXgQkAh6aStABU2XsAqHDM3wrA0NScwMi40Ik4gMTIwwrA1MCc0Mi4xIlcYAiABKAI"">Google Earth</a>",,-120.84386658,37.75067071,58.945873,,,,132,Neither Low Income Nor Disadvantaged Community,cecgis,2020-02-07T18:59:42.706Z,cecgis,2020-02-07T18:59:42.706Z,03b9d429-d702-45f6-bbce-a01bd2949e12
-120.806901417500072,37.830384876116433,2088,H0488,"Frankenheimer; South San Joaquin I.D",Frankenheimer,5.04,11582,11582,Hydro,Operating,,1,1983-05-03T00:00:00.000Z,1983,,,N,,C-7,,Stanislaus,CA,0,1,0,QFER,,Stockton,Tesla-Bellota,Modesto Irrigation District,,BANC,San Joaquin Valley Air Pollution Control District,San Joaquin Valley,Oakdale,Senate District 8,Assembly District 12,Congressional District 10,55-60%,55,,,"<a href="""">Google Earth</a>",,-120.80690142,37.83038488,73.617093,,,0.261614,114,Neither Low Income Nor Disadvantaged Community,cecgis,2020-02-07T18:59:42.706Z,cecgis,2020-02-07T18:59:42.706Z,f3e7d44e-dbcc-406c-b8cf-5c829462ba2e
-120.443853064970469,37.669673384082863,2089,H0276,,La Grange,8.4,8464,8388,Hydro,Operating,,4,1989-11-01T00:00:00.000Z,1989,,,N,,D-7,,Stanislaus,CA,0,1,0,QFER,,,,Turlock Irrigation District,,TID,San Joaquin Valley Air Pollution Control District,San Joaquin Valley,La Grange,Senate District 8,Assembly District 12,Congressional District 10,60-65%,63,,,"<a href="""">Google Earth</a>",,-120.44385306,37.66967338,65.152516,,,0.113681,93,Neither Low Income Nor Disadvantaged Community,cecgis,2020-02-07T18:59:42.706Z,cecgis,2020-02-07T18:59:42.706Z,bbe9eee7-f10e-43f5-81bf-f79a62f9d804
-120.470737502197238,37.650954254683676,2090,H0535,Dawson Lake,Dawson Lake,6,11280,11130,Hydro,Operating,,1,1983-11-01T00:00:00.000Z,1983,,,N,,D-7,,Stanislaus,CA,0,1,0,QFER,,,,Turlock Irrigation District,,TID,San Joaquin Valley Air Pollution Control District,San Joaquin Valley,La Grange,Senate District 8,Assembly District 12,Congressional District 10,60-65%,63,,,"<a href="""">Google Earth</a>",,-120.4707375,37.65095425,86.032784,,,0.211179,93,Neither Low Income Nor Disadvantaged Community,cecgis,2020-02-07T18:59:42.706Z,cecgis,2020-02-07T18:59:42.706Z,30435b0a-1ff7-442d-bef8-5e117296f339
-120.746341254289547,37.621560421756563,2091,H0234,,Hickman,1.1,4634,4602,Hydro,Operating,,2,1979-09-01T00:00:00.000Z,1979,,,N,,C-7,,Stanislaus,CA,0,1,0,QFER,,,,Turlock Irrigation District,,TID,San Joaquin Valley Air Pollution Control District,San Joaquin Valley,Montpelier,Senate District 8,Assembly District 12,Congressional District 10,60-65%,63,,,"<a href="""">Google Earth</a>",,-120.74634125,37.62156042,52.510013,,,0.476279,93,Neither Low Income Nor Disadvantaged Community,cecgis,2020-02-07T18:59:42.706Z,cecgis,2020-02-07T18:59:42.706Z,43f7efec-fa69-4788-82a3-979d209fc39f
-120.594678647424601,37.611464300970617,2092,H0530,,Turlock Lake,3.3,8895,8859,Hydro,Operating,,3,1980-07-01T00:00:00.000Z,1980,,,N,,D-7,,Stanislaus,CA,0,1,0,QFER,,,,Turlock Irrigation District,,TID,San Joaquin Valley Air Pollution Control District,San Joaquin Valley,Turlock Lake,Senate District 8,Assembly District 12,Congressional District 10,60-65%,63,,,"<a href="""">Google Earth</a>",,-120.59467865,37.6114643,74.286975,,,0.305618,93,Neither Low Income Nor Disadvantaged Community,cecgis,2020-02-07T18:59:42.706Z,cecgis,2020-02-07T18:59:42.706Z,6c8493e8-8973-40a6-829e-f111b8b7045f
-120.895888868903043,37.487219405511325,2093,G0900,"TID Combined Cycle; Walnut Energy Center WEC; Walnut Energy Center Turlock Irrigation District",Walnut Energy,300.6,1260660.020000,1231504,Gas,Operating,Operational,3,2006-02-28T00:00:00.000Z,2006,,"02-AFC-04, 02-AFC-04C
",Y,AFC,C-7,,Stanislaus,CA,0,0,1,QFER,,,,Turlock Irrigation District,,TID,San Joaquin Valley Air Pollution Control District,San Joaquin Valley,Hatch,Senate District 8,Assembly District 12,Congressional District 10,95-100% (highest scores),98,,"<a href=""http://www.energy.ca.gov/sitingcases/turlock/index.html"">Siting Case</a>","<a href=""https://www.google.com/maps/place/37%C2%B029'11.8%22N+120%C2%B053'39.7%22W/@37.4871572,-120.8957104,410m/data=!3m1!1e3!4m2!3m1!1s0x0:0x0"">Google Map</a>",,-120.89588887,37.48721941,26.624254,10,0,0.466396,78,Disadvantaged Community,cecgis,2020-02-07T18:59:42.706Z,cecgis,2020-02-07T18:59:42.706Z,5103676e-cf14-42e0-9efe-996b9a37aa3f
-120.990988772464817,37.736260248965785,2094,S0180,"K Road Modesto Solar; Mchenry Solar Project",McHenry Solar Plant,25.5,64328,63929,Solar,Operating,,1,2012-07-20T00:00:00.000Z,2012,,,N,,C-7,,Stanislaus,CA,0,1,0,QFER,,,,Modesto Irrigation District,,BANC,San Joaquin Valley Air Pollution Control District,San Joaquin Valley,Riverbank,Senate District 5,Assembly District 12,Congressional District 10,70-75%,74,,,"<a href="""">Google Earth</a>",,-120.99098877,37.73626025,33.604519,,,0.285408,125,Neither Low Income Nor Disadvantaged Community,cecgis,2020-02-07T18:59:42.706Z,cecgis,2020-02-07T18:59:42.706Z,cdda765e-1e68-4016-b36a-74bb66d256f4
-120.931379615452769,37.629013404798172,2095,G0336,,McClure,112,3674.690000,2958,Gas,Operating,,2,1980-07-01T00:00:00.000Z,1980,,,N,,C-7,,Stanislaus,CA,1,0,0,QFER,,,,Modesto Irrigation District,,BANC,San Joaquin Valley Air Pollution Control District,San Joaquin Valley,Riverbank,Senate District 8,Assembly District 21,Congressional District 10,90-95%,94,,,"<a href=""https://earth.google.com/web/@38.6535722,-121.3911861,22.1024048a,803.42535242d,35y,0h,45t,0r/data=CjoaOBIyCgAZkkn8QKhTQ0AhlolsMQlZXsAqHDM4wrAzOScxMi45Ik4gMTIxwrAyMycyOC4zIlcYAiABKAI"">Google Earth</a>",,-120.93137962,37.6290134,32.632150,,,0.003007,53,Low Income and Disadvantaged Community,cecgis,2020-02-07T18:59:42.706Z,cecgis,2020-02-07T18:59:42.706Z,6a1fb858-16d0-4ee3-95cb-fbcfec7412a3
-120.904721790874973,37.489954468901011,2096,G0662,,Walnut,48,657.150000,509,Gas,Operating,,2,1986-04-01T00:00:00.000Z,1986,,,N,,C-7,,Stanislaus,CA,1,0,0,QFER,,,,Turlock Irrigation District,,TID,San Joaquin Valley Air Pollution Control District,San Joaquin Valley,Hatch,Senate District 8,Assembly District 21,Congressional District 10,95-100% (highest scores),98,,,"<a href="""">Google Earth</a>",,-120.90472179,37.48995447,26.287847,,,0.001207,78,Disadvantaged Community,cecgis,2020-02-07T18:59:42.706Z,cecgis,2020-02-07T18:59:42.706Z,bb7f31fd-9690-40e2-bbdc-ec5ab8c32d3d
-121.269413851605535,37.539346802005127,2097,E0134,Modesto Energy Ltd. Partnership,Modesto Energy,14,,,Biomass,Operating,,1,1988-04-26T00:00:00.000Z,1988,2002-12-31T00:00:00.000Z,,N,,C-7,,Stanislaus,CA,0,0,0,QFER,,Stockton,Tesla-Bellota,Pacific Gas & Electric Company,IOU,CALISO,San Joaquin Valley Air Pollution Control District,San Joaquin Valley,Solyo,Senate District 12,Assembly District 21,Congressional District 10,85-90%,86,,,"<a href=""https://earth.google.com/web/@37.5398278,-121.2691833,83.83478486a,816.96823383d,35y,0h,45t,0r/data=CjoaOBIyCgAZXjzNExnFQkAhR4iXTDpRXsAqHDM3wrAzMicyMy40Ik4gMTIxwrAxNicwOS4xIlcYAiABKAI"">Google Earth</a>",,-121.26941385,37.5393468,83.842881,,,,68,Disadvantaged Community,cecgis,2020-02-07T18:59:42.706Z,cecgis,2020-02-07T18:59:42.706Z,4bb0ca02-3077-45b0-b46e-097eb85d1e7f
-121.131385416051558,37.39156724547302,2098,S0459,,Frontier Solar LLC,20,53556,53556,Solar,Operating,,1,2016-06-07T00:00:00.000Z,2016,,,N,,C-7,,Stanislaus,CA,0,1,0,QFER,,Stockton,Tesla-Bellota,Pacific Gas & Electric Company,IOU,TID,San Joaquin Valley Air Pollution Control District,San Joaquin Valley,Patterson,Senate District 12,Assembly District 21,Congressional District 10,80-85%,82,,,"<a href="""">Google Earth</a>",,-121.13138542,37.39156725,73.948151,,,0.304850,58,Low Income and Disadvantaged Community,cecgis,2020-02-07T18:59:42.706Z,cecgis,2020-02-07T18:59:42.706Z,80aca8b6-469b-40a9-bdd9-67b7f3333d7a
-121.140927128779097,37.385367756813871,2099,E0150,"Stanislaus; Resource Recovery Facility; Stanilaus Waste Co-Gen",Stanislaus RR,24,172970,150018,MSW,Operating,,1,1989-01-01T00:00:00.000Z,1989,,,N,,C-7,,Stanislaus,CA,0,1,0,QFER,,Stockton,Tesla-Bellota,Turlock Irrigation District,,TID,San Joaquin Valley Air Pollution Control District,San Joaquin Valley,Patterson,Senate District 12,Assembly District 21,Congressional District 10,80-85%,82,,,"<a href=""https://earth.google.com/web/@37.3853647,-121.1409239,101.42929215a,818.82206613d,35y,0h,45t,0r/data=CjoaOBIyCgAZNMRnoVOxQkAhYm6t5QRJXsAqHDM3wrAyMycwNy4zIk4gMTIxwrAwOCcyNy4zIlcYAiABKAI"">Google Earth</a>",,-121.14092713,37.38536776,106.819650,,,0.711606,58,Low Income and Disadvantaged Community,cecgis,2020-02-07T18:59:42.706Z,cecgis,2020-02-07T18:59:42.706Z,1b0bdefd-65ea-4175-92b4-46d1341a1149
-120.985205519982316,37.574048151601701,2100,G0016,"Almond 1; Almond 2 Power Plant; Almond 2 Power Plant Project; A2PP ",Almond II,223,176512.040000,170291,Gas,Operating,Operational,4,1995-10-01T00:00:00.000Z,1995,,"09-AFC-02, 09-AFC-02C
",Y,AFC,C-7,,Stanislaus,CA,1,0,1,QFER,,,,Turlock Irrigation District,,TID,San Joaquin Valley Air Pollution Control District,San Joaquin Valley,Ceres,Senate District 12,Assembly District 21,Congressional District 10,80-85%,82,,"<a href=""http://www.energy.ca.gov/sitingcases/almond/index.html"">Siting Case</a>","<a href=""https://www.google.com/maps/place/37%C2%B034'28.8%22N+120%C2%B059'04.2%22W/@37.5746741,-120.9851599,344m/data=!3m1!1e3!4m2!3m1!1s0x0:0x0"">Google Map</a>",,-120.98520552,37.57404815,25.050303,4,0,0.086935,68,Disadvantaged Community,cecgis,2020-02-07T18:59:42.706Z,cecgis,2020-02-07T18:59:42.706Z,afba5b86-8853-4a63-8851-2f23a4e5979e
-121.019604456843979,37.652613493211462,2101,G0679,"Mid Woodland I & II; Modesto Irrigation District Energy Facility Expansion Power Plant Project",Mid Woodland I & II,185,482506.740000,476115,Gas,Operating,Operational,3,1993-12-01T00:00:00.000Z,1993,,"01-SPPE-01, 01-SPPE-01C
",Y,SPPE,C-7,,Stanislaus,CA,1,0,1,QFER,,,,Modesto Irrigation District,,BANC,San Joaquin Valley Air Pollution Control District,San Joaquin Valley,Salida,Senate District 5,Assembly District 21,Congressional District 10,90-95%,92,,"<a href=""http://www.energy.ca.gov/sitingcases/modesto/index.html"">Siting Case</a>","<a href=""https://www.google.com/maps/place/37%C2%B039'08.8%22N+121%C2%B001'09.8%22W/@37.6527825,-121.0196192,214m/data=!3m1!1e3!4m2!3m1!1s0x0:0x0"">Google Map</a>",,-121.01960446,37.65261349,25.285940,7,0,0.292987,108,Disadvantaged Community,cecgis,2020-02-07T18:59:42.706Z,cecgis,2020-02-07T18:59:42.706Z,3cece767-1b3f-4963-981b-369867bb953d
-120.999145508074051,37.63897323627257,2102,E0069, ,Redwood Food,4.5,,,Biomass,Non-Operational,,,,,,,N,,C-7,,Stanislaus,CA,,1,0,,,,,Modesto Irrigation District,,BANC,San Joaquin Valley Air Pollution Control District,San Joaquin Valley,Riverbank,Senate District 5,Assembly District 21,Congressional District 10,95-100% (highest scores),98,,,"<a href=""https://earth.google.com/web/@37.6393944,-120.9983222,37.57528383a,815.769558d,35y,0h,45t,0r/data=CjoaOBIyCgAZbp_6rNfRQkAhuvfLguQ_XsAqHDM3wrAzOCcyMS44Ik4gMTIwwrA1OSc1NC4wIlcYAiABKAI"">Google Earth</a>",,-120.99914551,37.63897324,27.073776,,,,40,Low Income and Disadvantaged Community,cecgis,2020-02-07T18:59:42.706Z,cecgis,2020-02-07T18:59:42.706Z,97a86345-ed03-4087-b328-3afd5f7a4505
-118.069932283260044,33.811192054665298,2103,G0320, ,Los Alamitos HS,0.07,,,Gas,Operating,,,,,,,N,,F-12,,Orange,CA,,0,0,,,LA Basin,Western LA Basin,Southern California Edison,IOU,CALISO,South Coast Air Quality Management District,South Coast,Los Alamitos,Senate District 34,Assembly District 72,Congressional District 47,35-40%,40,,,"<a href=""https://earth.google.com/web/@33.8134778,-118.0688111,10.06271523a,860.03009374d,35y,0h,45t,0r/data=CjoaOBIyCgAZ0oJhCiDoQEAhgwasZmeEXcAqHDMzwrA0OCc0OC41Ik4gMTE4wrAwNCcwNy43IlcYAiABKAI"">Google Earth</a>",,-118.06993228,33.81119205,9.109699,,,,133,Neither Low Income Nor Disadvantaged Community,cecgis,2020-02-07T18:59:42.706Z,cecgis,2020-02-07T18:59:42.706Z,78c862cf-a34d-436f-9ee2-9d0829aaa769
-117.981645458461585,33.809080436420402,2104,G0013,All Metals Processing Of Orange County,All Metals,0.175,,,Gas,Operating,,,,,,,N,,F-12,,Orange,CA,,0,0,,,LA Basin,Western LA Basin,Southern California Edison,IOU,CALISO,South Coast Air Quality Management District,South Coast,Anaheim,Senate District 29,Assembly District 65,Congressional District 47,80-85%,81,,,"<a href=""https://earth.google.com/web/@33.8090786,-117.9816444,23.74427699a,860.08154093d,35y,0h,45t,0r/data=CjoaOBIyCgAZXXI344_nQEAhTJMIQ9N-XcAqHDMzwrA0OCczMi43Ik4gMTE3wrA1OCc1My45IlcYAiABKAI"">Google Earth</a>",,-117.98164546,33.80908044,23.454834,,,,78,Disadvantaged Community,cecgis,2020-02-07T18:59:42.706Z,cecgis,2020-02-07T18:59:42.706Z,6bb5437e-9ae6-4b2e-8996-daa6c809f2ec
-117.982863564400688,33.807323347551133,2105,G9111,,Barre ,49,33130,33130,Gas,Operating,,1,2007-08-01T00:00:00.000Z,2007,,,N,,F-12,,Orange,CA,1,0,0,QFER,,LA Basin,Western LA Basin,Southern California Edison,IOU,CALISO,South Coast Air Quality Management District,South Coast,Anaheim,Senate District 29,Assembly District 65,Congressional District 47,80-85%,81,,,"<a href="""">Google Earth</a>",,-117.98286356,33.80732335,23.087802,,,0.076972,78,Disadvantaged Community,cecgis,2020-02-07T18:59:42.706Z,cecgis,2020-02-07T18:59:42.706Z,e812cd2a-e6a9-42c2-b72f-7f7b5ef6e2a1
-117.986852706949918,33.806801186715219,2106,G1068,,Stanton ,496,,,Gas,Proposed,In Review,,,,,"16-AFC-01
",Y,AFC,,,Orange,CA,,0,1,,,LA Basin,Western LA Basin,Southern California Edison,IOU,CALISO,South Coast Air Quality Management District,South Coast,Anaheim,Senate District 29,Assembly District 65,Congressional District 47,85-90%,88,,,"<a href="""">Google Earth</a>",,-117.98685271,33.80680119,21.356751,,,,58,Low Income and Disadvantaged Community,cecgis,2020-02-07T18:59:42.706Z,cecgis,2020-02-07T18:59:42.706Z,bef4b703-25c1-462b-bf4d-bc49d663010d
-118.005103338969079,33.714073287939122,2107,G0277, ,Westminister HS,0.07,,,Gas,Operating,,,,,,,N,,F-12,,Orange,CA,,0,0,,,LA Basin,Western LA Basin,Southern California Edison,IOU,CALISO,South Coast Air Quality Management District,South Coast,Seal Beach,Senate District 34,Assembly District 72,Congressional District 48,75-80%,77,,,"<a href=""https://earth.google.com/web/@33.7160119,-118.0027728,3.28481798a,861.11059302d,35y,0h,45t,0r/data=CjoaOBIyCgAZ_gUnR6bbQEAhX1T3bS2AXcAqHDMzwrA0Mic1Ny42Ik4gMTE4wrAwMCcxMC4wIlcYAiABKAI"">Google Earth</a>",,-118.00510334,33.71407329,4.158804,,,,61,Disadvantaged Community,cecgis,2020-02-07T18:59:42.706Z,cecgis,2020-02-07T18:59:42.706Z,29da274e-5bff-4ea6-a139-e1cf0b950d18
-118.02642519396602,33.731452085795759,2108,G0276, ,Marina HS,0.085,,,Gas,Operating,,,,,,,N,,F-12,,Orange,CA,,0,0,,,LA Basin,Western LA Basin,Southern California Edison,IOU,CALISO,South Coast Air Quality Management District,South Coast,Seal Beach,Senate District 34,Assembly District 72,Congressional District 48,45-50%,47,,,"<a href=""https://earth.google.com/web/@33.7318083,-118.0262583,5.84902403a,860.93621135d,35y,0h,45t,0r/data=CjoaOBIyCgAZfrj15KvdQEAh6O9KN66BXcAqHDMzwrA0Myc1NC41Ik4gMTE4wrAwMSczNC41IlcYAiABKAI"">Google Earth</a>",,-118.02642519,33.73145209,4.765545,,,,136,Neither Low Income Nor Disadvantaged Community,cecgis,2020-02-07T18:59:42.706Z,cecgis,2020-02-07T18:59:42.706Z,f0c93592-7da9-4a19-b9e4-bdff110d56b4
-117.938359582180908,33.693993838681969,2109,G0483,"Orange County Sanitation Dist. Plant 1; Reclamation Plant #1-Fountain Valley",Orange Sanitation,7.5,44691,42617,Gas,Operating,,3,1993-06-01T00:00:00.000Z,1993,,,N,,F-12,,Orange,CA,0,0,0,QFER,,LA Basin,Western LA Basin,Southern California Edison,IOU,CALISO,South Coast Air Quality Management District,South Coast,Newport Beach (digital),Senate District 34,Assembly District 72,Congressional District 48,50-55%,55,,,"<a href=""https://www.google.com/maps/place/33%C2%B041'22.9%22N+117%C2%B056'42.0%22W/@33.6896988,-117.9471776,1037m/data=!3m2!1e3!4b1!4m5!3m4!1s0x0:0x0!8m2!3d33.6896944!4d-117.9449889"">Google Earth</a>",,-117.93835958,33.69399384,9.093100,,,0.646888,109,Neither Low Income Nor Disadvantaged Community,cecgis,2020-02-07T18:59:42.706Z,cecgis,2020-02-07T18:59:42.706Z,b93f315d-d7f3-4c41-b2fd-f9f506451129
-117.96147027492735,33.704535308927746,2110,G0278, ,Huntington Beach UHSD,0.085,,,Gas,Operating,,,,,,,N,,F-12,,Orange,CA,,0,0,,,LA Basin,Western LA Basin,Southern California Edison,IOU,CALISO,South Coast Air Quality Management District,South Coast,Newport Beach (digital),Senate District 34,Assembly District 72,Congressional District 48,50-55%,51,,,"<a href=""https://earth.google.com/web/@33.7074436,-117.9626356,7.32484741a,861.20493311d,35y,0h,45t,0r/data=CjoaOBIyCgAZ2-EKg43aQEAhyP1Y0pt9XcAqHDMzwrA0MicyNi44Ik4gMTE3wrA1Nyc0NS41IlcYAiABKAI"">Google Earth</a>",,-117.96147027,33.70453531,8.883778,,,,126,Neither Low Income Nor Disadvantaged Community,cecgis,2020-02-07T18:59:42.706Z,cecgis,2020-02-07T18:59:42.706Z,2fc177a7-3652-4bf0-a842-ac39ba8061e4
-117.92543535017974,33.712460288594372,2111,G0411, ,Omni,0.06,,,Gas,Operating,,,,,,,N,,F-12,,Orange,CA,,0,0,,,LA Basin,Western LA Basin,Southern California Edison,IOU,CALISO,South Coast Air Quality Management District,South Coast,Newport Beach (digital),Senate District 34,Assembly District 72,Congressional District 48,50-55%,55,,,"<a href=""https://earth.google.com/web/@33.7105667,-117.9234639,20.62513707a,861.17062742d,35y,0h,45t,0r/data=CjoaOBIyCgAZNhCB2fPaQEAhWGJUCBp7XcAqHDMzwrA0MiczOC4wIk4gMTE3wrA1NScyNC41IlcYAiABKAI"">Google Earth</a>",,-117.92543535,33.71246029,13.249217,,,,109,Neither Low Income Nor Disadvantaged Community,cecgis,2020-02-07T18:59:42.706Z,cecgis,2020-02-07T18:59:42.706Z,24721517-5039-48e7-93db-178b6e2509c6
-117.881767426799001,33.665650623608222,2112,G0021, ,Countryside Inn,0.098,,,Gas,Operating,,,,,,,N,,F-12,,Orange,CA,,0,0,,,LA Basin,Western LA Basin,Southern California Edison,IOU,CALISO,South Coast Air Quality Management District,South Coast,Newport Beach (digital),Senate District 37,Assembly District 74,Congressional District 48,15-20%,17,,,"<a href=""https://earth.google.com/web/@33.6656519,-117.8817642,15.37061989a,861.66522327d,35y,0h,45t,0r/data=CjoaOBIyCgAZmILaFDTVQEAhJnIc0254XcAqHDMzwrAzOSc1Ni40Ik4gMTE3wrA1Mic1NC40IlcYAiABKAI"">Google Earth</a>",,-117.88176743,33.66565062,13.685066,,,,116,Neither Low Income Nor Disadvantaged Community,cecgis,2020-02-07T18:59:42.706Z,cecgis,2020-02-07T18:59:42.706Z,0790b2a1-63b3-47d3-9bcb-a9b974458c74
-117.956863239396867,33.638787787136849,2113,E0025,Orange County Sanita,Plant 2,16,52040.210000,50112,Digester Gas,Operating,,6,1993-06-01T00:00:00.000Z,1993,,,N,,F-12,,Orange,CA,0,1,0,QFER,,LA Basin,Western LA Basin,Southern California Edison,IOU,CALISO,South Coast Air Quality Management District,South Coast,Newport Beach (digital),Senate District 37,Assembly District 74,Congressional District 48,15-20%,19,,,"<a href=""https://earth.google.com/web/@33.6388153,-117.9568467,6.36613348a,861.96257548d,35y,0h,45t,0r/data=CjoaOBIyCgAZm9cis8TRQEAhRvLw-Tx9XcAqHDMzwrAzOCcxOS43Ik4gMTE3wrA1NycyNC43IlcYAiABKAI"">Google Earth</a>",,-117.95686324,33.63878779,3.836026,,,0.356557,121,Neither Low Income Nor Disadvantaged Community,cecgis,2020-02-07T18:59:42.706Z,cecgis,2020-02-07T18:59:42.706Z,a51284d2-0c55-4a8a-8e0d-6d4ba71fc6d7
